applicant_id,oy,kirim,chiqim,naqd_yechish,oy_oxiri_qoldiq
A001954,2024-12,9271889,6974838,1963348,2384990
A001954,2024-12,6994960,6165558,2256387,234983
A001954,2025-01,6161582,5205843,1435262,0
A001955,2024-03,1997064,1730431,780281,229053
A001955,2024-04,2167761,1364917,382260,707627
A001955,2024-05,1993759,1871178,703666,131538
A001955,2024-06,1967122,984674,7198,168487
A001955,2024-07,2079181,1681810,662713,698778
A001955,2024-08,1948815,1472306,112402,240115
A001955,2024-09,2104160,1751625,344946,0
A001955,2024-10,2066860,1294206,100293,571225
A001955,2024-11,2139979,1424959,101178,149136
A001955,2024-12,2161610,1028357,784586,707606
A001955,2024-12,1989849,1577917,688918,616713
A001955,2025-01,1956643,995112,548142,557664
A001956,2024-03,12821929,9837097,3323559,897237
A001956,2024-04,13245499,8147770,956057,2108445
A001956,2024-05,13885623,9832282,2412526,723669
A001956,2024-06,12821186,8564878,2522372,4374893
A001956,2024-07,13913204,10995903,2776477,3590943
A001956,2024-08,12901428,7921323,403551,2923383
A001956,2024-09,12918551,8150290,4536730,92754
A001956,2024-10,12815520,7778853,2457902,3947034
A001956,2024-11,13055955,9443414,3378017,2179044
A001956,2024-12,13924064,9916389,4791850,3338920
A001956,2024-12,13226853,12317977,1426201,3522645
A001956,2025-01,13612948,11039667,4299463,23447
A001957,2024-03,4095062,3549062,1261092,746455
A001957,2024-04,4034166,2691350,1410128,644894
A001957,2024-05,4183784,3511112,1060389,356551
A001957,2024-06,4002272,2749896,1546800,683416
A001957,2024-07,4057316,3043343,306802,711763
A001957,2024-08,3899991,2286196,1409184,987382
A001957,2024-09,3796041,2217734,1036641,1308519
A001957,2024-10,4079046,3763476,1080876,0
A001957,2024-11,4210935,2792494,464307,1047479
A001957,2024-12,4164290,1990048,560211,85028
A001957,2024-12,4182774,3550402,1262051,272689
A001957,2025-01,3966910,2047537,1196925,612012
A001958,2024-03,2772104,2174786,479756,511761
A001958,2024-04,2898962,2482736,988174,196372
A001958,2024-05,2722474,1887798,435587,378673
A001958,2024-06,2746834,1436401,794479,812513
A001958,2024-07,2780601,1805219,1053787,867000
A001958,2024-08,3009076,2307330,667479,986327
A001958,2024-09,2895978,2347229,543611,546596
A001958,2024-10,2853045,1473937,449782,0
A001958,2024-11,2955156,1852346,116592,601004
A001958,2024-12,2980720,1657777,1093405,332336
A001958,2024-12,2971258,2432815,942273,43678
A001958,2025-01,2781567,1771888,162826,957423
A001959,2024-03,3043434,1993770,687224,375314
A001959,2024-04,3035213,1813925,672559,354489
A001959,2024-05,3357995,1807016,1223109,619636
A001959,2024-06,3185742,2144994,1006816,0
A001959,2024-07,3071439,1469758,828798,972639
A001959,2024-08,3207068,2711872,313944,586285
A001959,2024-09,3044348,1672983,749737,914448
A001959,2024-10,3166425,2790941,263162,1083375
A001959,2024-11,3061408,2170514,995774,315712
A001959,2024-12,3225338,2987011,299787,98645
A001959,2024-12,3182167,2288982,1241513,546736
A001959,2025-01,3311979,2082155,14731,207008
A001960,2024-03,9519834,8631881,3114023,1714652
A001960,2024-04,9081512,5991281,2274046,2135304
A001960,2024-05,9326238,6331540,2382439,497567
A001960,2024-06,9121120,7907813,2065052,1194343
A001960,2024-07,9439562,6032501,2332255,790572
A001960,2024-08,9437498,8677605,380552,308634
A001960,2024-09,9511267,8521650,2417900,2432401
A001960,2024-10,9013500,4713281,2445960,770639
A001960,2024-11,9211277,6712033,2562730,1852515
A001960,2024-12,8845277,4525105,1698284,854188
A001960,2024-12,8731421,7105433,1882158,1950927
A001960,2025-01,8648920,4934662,1676470,675912
A001961,2024-03,3303552,2133590,283812,0
A001961,2024-04,3544008,2925192,1309107,1060482
A001961,2024-05,3323405,2441268,165010,791904
A001961,2024-06,3556353,2897427,217193,1143649
A001961,2024-07,3511020,2682478,1351462,1224813
A001961,2024-08,3553235,1853702,366675,383566
A001961,2024-09,3410345,2692689,614157,581505
A001961,2024-10,3396396,2927251,890064,168341
A001961,2024-11,3291475,2336002,1295506,644431
A001961,2024-12,3569874,2651737,440440,1068936
A001961,2024-12,3494971,1806631,1358865,61451
A001961,2025-01,3565635,2175473,981404,716655
A001962,2024-03,8492406,4279975,3040394,0
A001962,2024-04,7797715,5218827,2340359,130632
A001962,2024-05,7790466,6107059,676167,2208727
A001962,2024-06,8078495,5731824,732335,397222
A001962,2024-07,8493022,5611628,1040925,1820932
A001962,2024-08,8149421,4426618,2020715,2589615
A001962,2024-09,7800906,4898432,682692,2260455
A001962,2024-10,7806149,5241033,1083826,986125
A001962,2024-11,7833732,4881838,2989866,1863168
A001962,2024-12,8040724,4376738,2999293,0
A001962,2024-12,8389142,7533137,1010873,123852
A001962,2025-01,8142450,5823998,1412270,2598905
A001963,2024-03,989070,877323,334542,159958
A001963,2024-04,1008253,530313,85998,269760
A001963,2024-05,973737,803626,157086,0
A001963,2024-06,1014117,469719,294106,42479
A001963,2024-07,1002682,752344,220089,234286
A001963,2024-08,952456,831050,165075,0
A001963,2024-09,957146,525282,316958,131373
A001963,2024-10,973207,777659,67056,312073
A001963,2024-11,970458,797820,1543,254965
A001963,2024-12,988865,522965,166985,0
A001963,2024-12,991018,784045,219789,337731
A001963,2025-01,1004040,584762,261010,308370
A001964,2024-03,3455518,2823426,898217,409724
A001964,2024-04,3626417,2007934,369042,662364
A001964,2024-05,3643127,2983194,1138515,0
A001964,2024-06,3639915,2085476,584010,1071260
A001964,2024-07,3427785,1797234,708439,0
A001964,2024-08,3417244,3212569,475763,732260
A001964,2024-09,3440957,2519422,1081688,949216
A001964,2024-10,3454983,2808790,1323496,1023488
A001964,2024-11,3339218,2307691,1255943,787277
A001964,2024-12,3435507,1934172,366027,968826
A001964,2024-12,3432374,1717419,1314622,790236
A001964,2025-01,3544590,2378473,1362502,700214
A001965,2024-03,24362538,21192023,3350751,0
A001965,2024-04,14266140,7673852,5634588,497510
A001965,2024-05,6413569,4738787,59683,1775196
A001965,2024-06,20713819,15463372,131208,3658364
A001965,2024-07,14509942,8244237,2907850,904688
A001965,2024-08,17073858,16111823,2346644,2748282
A001965,2024-09,30868544,27091621,6461931,10304969
A001965,2024-10,14410759,9783736,3548979,878174
A001965,2024-11,16067263,11426136,3466353,773490
A001965,2024-12,18164928,15021103,6751469,5146432
A001965,2024-12,18285438,11320156,1061355,3878303
A001965,2025-01,26324573,23559414,9757514,0
A001966,2024-03,11349208,7005374,843809,2854384
A001966,2024-04,11125734,5372255,3151173,3631750
A001966,2024-05,10548986,8715469,3901386,1877079
A001966,2024-06,11451583,5339180,4181,2331742
A001966,2024-07,10983884,7013415,1986561,2587999
A001966,2024-08,11437717,8319973,2316085,0
A001966,2024-09,10711665,7809611,4051476,1215216
A001966,2024-10,11191426,10196535,476194,2706015
A001966,2024-11,11250372,10007541,901248,3765809
A001966,2024-12,11487547,9845893,1315599,2766826
A001966,2024-12,10418008,5564002,3927021,1673563
A001966,2025-01,11462079,8457646,4403556,1658595
A001967,2024-03,6539562,6161060,2309865,441442
A001967,2024-04,5976421,5213601,28518,1506797
A001967,2024-05,8089350,7323068,132754,0
A001967,2024-06,6196890,4983672,2005849,1074212
A001967,2024-07,10295341,5605167,875854,1763691
A001967,2024-08,11851987,10208789,4121675,3242157
A001967,2024-09,5595548,5254792,333617,1221391
A001967,2024-10,7904275,6039604,2662939,1695288
A001967,2024-11,6807106,6120209,498741,1127059
A001967,2024-12,5694044,2748562,1485486,1606834
A001967,2024-12,3072067,1670955,115789,951655
A001967,2025-01,7238618,5682488,467058,0
A001968,2024-03,9985896,6842129,1452042,2509331
A001968,2024-04,10111813,7057802,2366979,3296443
A001968,2024-05,10195948,7101869,2571115,48819
A001968,2024-06,9972259,5392097,461130,2801901
A001968,2024-07,10415413,8526542,1148994,0
A001968,2024-08,10539489,5602214,954002,2167771
A001968,2024-09,10179525,5426338,1732163,2642597
A001968,2024-10,10595054,7654212,3300345,3563611
A001968,2024-11,10187594,7217763,2306931,1930188
A001968,2024-12,10671274,7846399,3430991,698991
A001968,2024-12,10799615,6493348,1628639,3112860
A001968,2025-01,9991320,9272909,1508134,939214
A001969,2024-03,3899145,2309289,28380,56976
A001969,2024-04,3868882,3662559,1074863,151990
A001969,2024-05,3888908,2310198,1061560,998403
A001969,2024-06,3818206,3495753,598494,794221
A001969,2024-07,4095991,2551075,1011784,300691
A001969,2024-08,4124962,3486196,496282,1008119
A001969,2024-09,3889989,1913125,1402544,629472
A001969,2024-10,3806222,2510131,1031713,171239
A001969,2024-11,3893022,2287994,1290545,759952
A001969,2024-12,3801228,2966238,1503870,0
A001969,2024-12,4057944,3144632,329395,985117
A001969,2025-01,3924646,2636392,1533273,816238
A001970,2024-03,717668,595980,281834,14861
A001970,2024-04,686241,473010,220083,115378
A001970,2024-05,745430,638017,157963,50311
A001970,2024-06,762392,549025,123150,0
A001970,2024-07,719348,500742,247481,108914
A001970,2024-08,695243,379439,211675,0
A001970,2024-09,748989,381760,238940,7957
A001970,2024-10,740176,554085,109188,115981
A001970,2024-11,698646,651228,246569,232614
A001970,2024-12,759333,543294,100506,239800
A001970,2024-12,715662,372239,236096,146468
A001970,2025-01,730712,618318,75008,64503
A001971,2024-03,7734370,4893208,705950,204702
A001971,2024-04,8538857,7338466,293097,0
A001971,2024-05,6952852,5765239,2614602,1650142
A001971,2024-06,6452150,4803390,518691,223626
A001971,2024-07,3658348,2642289,578045,0
A001971,2024-08,9533903,4377597,3005203,1929268
A001971,2024-09,8146969,5752611,2577872,2183608
A001971,2024-10,8943540,7330555,2080129,2680125
A001971,2024-11,13330453,6090225,2684911,0
A001971,2024-12,8581843,4355785,49299,2348419
A001971,2024-12,6352970,3686865,1525954,1069829
A001971,2025-01,6423631,4790235,212549,387015
A001972,2024-03,2473486,2285640,363012,536651
A001972,2024-04,2565754,1193571,200615,182043
A001972,2024-05,2685215,1664904,418404,462771
A001972,2024-06,2463836,1220100,251293,74204
A001972,2024-07,2538548,2200372,276170,737991
A001972,2024-08,2611081,1687014,375716,179672
A001972,2024-09,2566964,1870032,241730,781355
A001972,2024-10,2606169,2219114,595769,22139
A001972,2024-11,2584095,1193621,105446,626687
A001972,2024-12,2436955,1659886,494602,314761
A001972,2024-12,2670665,1888351,122536,477640
A001972,2025-01,2516432,1374967,741909,0
A001973,2024-03,13339893,8179630,4382994,481225
A001973,2024-04,12576448,6613797,2196345,3211010
A001973,2024-05,13518989,10429660,2062158,2089714
A001973,2024-06,13072763,10414281,564322,245615
A001973,2024-07,13109534,6496159,5153684,1810310
A001973,2024-08,12217129,5928716,2981453,1263796
A001973,2024-09,12944437,8716972,4314766,1629768
A001973,2024-10,13147745,11376039,2137632,3659155
A001973,2024-11,13268330,8735485,5046332,2259756
A001973,2024-12,12522680,7015138,1613623,2599690
A001973,2024-12,12863190,10990748,3074847,1566003
A001973,2025-01,13232260,9095980,1581368,1363882
A001974,2024-03,1861912,925912,263403,613350
A001974,2024-04,1914554,959559,599514,379686
A001974,2024-05,1928608,945769,222712,572333
A001974,2024-06,1824422,932374,668642,526963
A001974,2024-07,1827717,1699535,191905,285845
A001974,2024-08,1887046,1021767,257892,558587
A001974,2024-09,1933939,903075,624094,650064
A001974,2024-10,1900284,1534398,75707,390222
A001974,2024-11,1936265,1471214,186311,142505
A001974,2024-12,1846488,1600081,662807,32025
A001974,2024-12,1898465,1219852,229576,234430
A001974,2025-01,1867900,1713345,45251,425662
A001975,2024-03,3197314,2911345,175314,0
A001975,2024-04,3465153,2023467,1096832,0
A001975,2024-05,3295905,2719827,317817,0
A001975,2024-06,3137135,1467922,853602,1033310
A001975,2024-07,3154975,1785778,222052,578204
A001975,2024-08,3253647,2798876,451229,878845
A001975,2024-09,3130853,2077410,1168536,421778
A001975,2024-10,3245858,2976443,472118,92331
A001975,2024-11,3366763,3046636,672947,655029
A001975,2024-12,3341912,2479190,512266,0
A001975,2024-12,3341323,3015439,1032447,29238
A001975,2025-01,3160767,2466632,1206879,87800
A001976,2024-03,6988511,5601425,176660,0
A001976,2024-04,6099529,3646021,1886803,496437
A001976,2024-05,10196330,8683804,2458774,1413508
A001976,2024-06,5930328,2728713,2067542,902862
A001976,2024-07,6015813,2750854,1231031,964510
A001976,2024-08,2483329,1431911,142935,768811
A001976,2024-09,11549773,6513653,1025979,1573134
A001976,2024-10,5310590,3473375,610242,504437
A001976,2024-11,6608772,3316057,108937,1076301
A001976,2024-12,7686000,3897212,2726484,0
A001976,2024-12,7078803,6014842,332889,0
A001976,2025-01,5787204,2870949,149669,634115
A001977,2024-03,15880830,7276408,1262693,5471351
A001977,2024-04,15539041,9409286,5322480,4211922
A001977,2024-05,16479520,13406456,5018262,4591756
A001977,2024-06,15814937,14148191,3380877,0
A001977,2024-07,16393103,11408854,636167,0
A001977,2024-08,16442670,12827813,5275520,4063957
A001977,2024-09,16444696,13846939,6461407,116735
A001977,2024-10,16175099,10444076,4425441,3218686
A001977,2024-11,16909395,8051418,4330147,2877876
A001977,2024-12,15515753,7734285,2454431,2836465
A001977,2024-12,16436453,7835211,106366,2563351
A001977,2025-01,16283838,11560347,963387,1442616
A001978,2024-03,5098684,2410092,1094846,1322835
A001978,2024-04,4498660,3482308,584725,1060740
A001978,2024-05,3372927,2137763,1006329,858642
A001978,2024-06,3029331,2591791,1104491,0
A001978,2024-07,3948753,2203580,61979,52881
A001978,2024-08,4050211,2289326,179200,682916
A001978,2024-09,3546944,2090083,618269,1189838
A001978,2024-10,4417542,2348413,1067391,550636
A001978,2024-11,1460476,852989,297341,244079
A001978,2024-12,3305020,2934685,287919,791138
A001978,2024-12,3349875,1828744,24725,234142
A001978,2025-01,6090103,4229202,1381941,933590
A001979,2024-03,8332344,4435571,1523752,2345679
A001979,2024-04,7876341,5274028,2534766,0
A001979,2024-05,7547557,6721958,1256160,2085827
A001979,2024-06,8351784,5460011,1306229,1147319
A001979,2024-07,7538205,4222346,2489341,424646
A001979,2024-08,7776568,4708299,110201,1867709
A001979,2024-09,7907692,5319128,1888024,2345713
A001979,2024-10,8206263,7443601,1112519,2473564
A001979,2024-11,7687023,5412869,1871113,384691
A001979,2024-12,8347034,5096482,2959089,2367064
A001979,2024-12,8321163,5765544,1826375,2670971
A001979,2025-01,7918112,4086413,1372913,992325
A001980,2024-03,4160799,2295982,1034977,626397
A001980,2024-04,4063085,3580971,677486,753567
A001980,2024-05,4032719,3610501,548409,18816
A001980,2024-06,4048260,2404188,70915,436504
A001980,2024-07,3781132,2282466,458847,1069358
A001980,2024-08,4161314,3167831,639376,349972
A001980,2024-09,3877012,3598802,143460,470812
A001980,2024-10,4185319,3468300,516135,695945
A001980,2024-11,3816962,2987855,1453422,781254
A001980,2024-12,3952614,2406856,1543690,1050118
A001980,2024-12,3791823,2208378,194052,0
A001980,2025-01,4010336,3272768,797029,820862
A001981,2024-03,4309245,2225157,1443925,1408959
A001981,2024-04,6109213,2967557,2198642,728930
A001981,2024-05,6016875,2785737,1720189,1150311
A001981,2024-06,4988577,3059929,442523,1127018
A001981,2024-07,5654189,5293133,1568907,1404849
A001981,2024-08,5854245,5310788,951537,501472
A001981,2024-09,4259218,3606708,613776,0
A001981,2024-10,6057475,4125057,1727204,811267
A001981,2024-11,5632731,2865433,498784,137262
A001981,2024-12,5013517,3422950,1811479,0
A001981,2024-12,2471327,1944079,269041,30499
A001981,2025-01,7604893,3532266,724376,1293172
A001982,2024-03,9179533,7192994,970969,0
A001982,2024-04,6167185,3739801,2209265,2035592
A001982,2024-05,6782810,5189803,239401,1767505
A001982,2024-06,5610015,3268618,1953377,1518490
A001982,2024-07,6989766,5505048,226580,540290
A001982,2024-08,9809519,6369979,1013872,0
A001982,2024-09,11688137,8184326,664927,2656363
A001982,2024-10,5198789,2799720,771899,274539
A001982,2024-11,7044249,3371878,2069256,1682032
A001982,2024-12,6845293,5079443,2487300,0
A001982,2024-12,5981088,4711426,1856939,1013056
A001982,2025-01,5581190,3808481,1663037,275864
A001983,2024-03,5285423,2983816,1433327,1823343
A001983,2024-04,4838065,3945503,344309,1248953
A001983,2024-05,5038401,3311800,545367,897460
A001983,2024-06,4921255,3954612,727343,75388
A001983,2024-07,4866968,3989207,1042904,1039968
A001983,2024-08,4981757,3068431,250900,149491
A001983,2024-09,5292297,3721705,751989,373451
A001983,2024-10,5133621,3928703,1588428,1377238
A001983,2024-11,5053211,3071192,365794,716970
A001983,2024-12,5224517,3073884,568661,1114117
A001983,2024-12,4923324,2272541,827730,1131949
A001983,2025-01,5069758,4764937,1726430,207002
A001984,2024-03,3985118,3610536,683101,416634
A001984,2024-04,3935575,2808828,371763,1354777
A001984,2024-05,4637320,3210055,374049,1220812
A001984,2024-06,5501033,3640124,1191913,0
A001984,2024-07,5812415,3839383,1623510,0
A001984,2024-08,3943165,1918830,690804,523781
A001984,2024-09,4366017,3711098,539600,791953
A001984,2024-10,4435650,2089432,764485,809231
A001984,2024-11,6611780,3806851,1635909,1292491
A001984,2024-12,7278021,5060870,332153,0
A001984,2024-12,5017600,3594961,1267987,962727
A001984,2025-01,3948222,1996213,804978,1084081
A001985,2024-03,22212195,12345331,5617675,4070577
A001985,2024-04,22007011,16214443,1954548,6368622
A001985,2024-05,20607757,11215319,768838,1497705
A001985,2024-06,20913477,10624475,6909853,1645516
A001985,2024-07,22337111,12571916,851637,1838186
A001985,2024-08,21426251,9947452,2677883,4950387
A001985,2024-09,22709297,18028321,4579366,6029237
A001985,2024-10,20600643,11457835,3461865,5931822
A001985,2024-11,22322957,20010392,5275407,7702140
A001985,2024-12,21291102,17349582,6721858,1703494
A001985,2024-12,20905388,10491025,2989376,0
A001985,2025-01,21710174,15561983,7932212,4403275
A001986,2024-03,7110909,3785794,2648288,1105915
A001986,2024-04,6891518,3186595,2494913,1575567
A001986,2024-05,5812852,3616630,1909945,1120043
A001986,2024-06,9664212,7151104,1211600,2807813
A001986,2024-07,8824876,5494568,2089217,2651298
A001986,2024-08,8067871,5324646,3116564,820007
A001986,2024-09,6311904,3182939,62186,928191
A001986,2024-10,12989085,7560869,1846422,4513361
A001986,2024-11,13333362,8139639,263472,1145933
A001986,2024-12,9475077,7472378,3699820,643831
A001986,2024-12,6261917,4182525,315156,813270
A001986,2025-01,3040914,2075716,106526,452
A001987,2024-03,1802222,1495054,168119,0
A001987,2024-04,1864486,964515,51531,216692
A001987,2024-05,1891072,1303559,585566,0
A001987,2024-06,1835981,1450559,393793,239720
A001987,2024-07,1883988,1512632,215940,0
A001987,2024-08,1738173,946800,687852,84622
A001987,2024-09,1803100,1327238,674560,545944
A001987,2024-10,1875351,1140152,561649,468887
A001987,2024-11,1719098,1535222,305222,329542
A001987,2024-12,1894532,1488165,670093,225278
A001987,2024-12,1712684,1204181,32322,73754
A001987,2025-01,1748715,1049219,400696,506992
A001988,2024-03,7162080,4792114,1722202,989680
A001988,2024-04,7190959,4469302,1287187,1432022
A001988,2024-05,7083974,4611036,830257,647014
A001988,2024-06,6841957,4380149,1350675,1197955
A001988,2024-07,7519562,5126682,36713,1051412
A001988,2024-08,7164859,6021435,354795,842892
A001988,2024-09,7055505,3823178,2046464,925247
A001988,2024-10,7259087,5979740,2143914,2457617
A001988,2024-11,6875983,4532316,922820,109715
A001988,2024-12,7268510,4316681,2708848,434476
A001988,2024-12,7121187,3208703,1422972,0
A001988,2025-01,7351615,6377866,2280188,235962
A001989,2024-03,1491677,1291198,237434,59353
A001989,2024-04,2618000,2035614,916861,103902
A001989,2024-05,2764285,2523562,249402,735040
A001989,2024-06,2058844,1517593,656970,70696
A001989,2024-07,2459912,1829053,498916,785562
A001989,2024-08,1377303,694880,116228,162958
A001989,2024-09,2240556,1328863,93185,380120
A001989,2024-10,1616854,997069,404628,207760
A001989,2024-11,2465011,2070563,597402,479338
A001989,2024-12,2841971,2178631,961412,335893
A001989,2024-12,2687050,1210274,836656,0
A001989,2025-01,2643879,1431510,803784,39730
A001990,2024-03,6267024,3644303,346852,623225
A001990,2024-04,4060269,2807604,262938,1406439
A001990,2024-05,8230704,3932646,2316836,0
A001990,2024-06,7704688,3785706,1862554,866371
A001990,2024-07,8988469,5898564,3534422,1927863
A001990,2024-08,9476267,8249450,3425812,2183325
A001990,2024-09,8015552,4683825,2492033,956877
A001990,2024-10,8057400,6100518,47061,79804
A001990,2024-11,6512939,3821829,1555594,623539
A001990,2024-12,7433978,5824802,610834,1997765
A001990,2024-12,6879682,6091162,1820304,569899
A001990,2025-01,6814637,5395248,121366,539931
A001991,2024-03,1344961,812776,357732,270028
A001991,2024-04,1843603,1648987,401576,60080
A001991,2024-05,1435701,1027662,109883,378301
A001991,2024-06,1059022,745543,414845,239345
A001991,2024-07,998837,869251,27039,8219
A001991,2024-08,1122289,587218,243455,237733
A001991,2024-09,1353054,1150834,332328,417183
A001991,2024-10,1373280,739738,33058,0
A001991,2024-11,1033562,559501,385540,214096
A001991,2024-12,828126,431438,171273,167314
A001991,2024-12,990140,846179,32579,195027
A001991,2025-01,959159,580304,346338,143643
A001992,2024-03,2839181,1829984,364168,982675
A001992,2024-04,2637172,2264602,1017362,837595
A001992,2024-05,1803588,846825,199457,355397
A001992,2024-06,2557213,1165357,313852,701648
A001992,2024-07,2610460,1273932,805761,158330
A001992,2024-08,850926,545463,270806,284302
A001992,2024-09,829056,635496,191211,0
A001992,2024-10,2461134,1380986,165363,551009
A001992,2024-11,4369011,4070326,1482463,4036
A001992,2024-12,2262018,1219451,778176,674167
A001992,2024-12,3963421,2085288,1482258,197248
A001992,2025-01,1099210,576331,425166,372735
A001993,2024-03,8516537,5411696,9148,2602935
A001993,2024-04,10011036,6704230,1397872,51975
A001993,2024-05,11841293,10673345,2087415,94137
A001993,2024-06,8660489,5014860,2334875,830689
A001993,2024-07,4372449,3521988,608097,1206816
A001993,2024-08,8124633,6907581,1362021,0
A001993,2024-09,11667332,9372602,804404,1940735
A001993,2024-10,9571281,4451231,3399461,2812801
A001993,2024-11,6824151,5206462,1519938,2047405
A001993,2024-12,9322344,6856466,2913685,135613
A001993,2024-12,9339262,8014699,2753789,796646
A001993,2025-01,10303909,4955773,3663357,697796
A001994,2024-03,5463731,4599401,1951738,1827085
A001994,2024-04,8302601,6327261,1226265,0
A001994,2024-05,4091199,2657512,1559213,1307466
A001994,2024-06,6939547,5890048,319446,0
A001994,2024-07,6489288,3447449,366219,679851
A001994,2024-08,9443459,6545909,1971322,1320537
A001994,2024-09,7830628,4574874,1479008,672016
A001994,2024-10,8494537,6439335,1695656,91728
A001994,2024-11,8268040,5364177,551539,1622573
A001994,2024-12,5769734,4380100,1932379,0
A001994,2024-12,8245201,7710828,20559,664362
A001994,2025-01,9539582,7720960,2134568,2827677
A001995,2024-03,2594275,2453970,847318,360652
A001995,2024-04,2663029,2346473,836036,669995
A001995,2024-05,2500599,2096272,331832,791996
A001995,2024-06,2522046,1555578,643964,0
A001995,2024-07,2649074,2196523,133813,619724
A001995,2024-08,2524873,1441020,20706,73105
A001995,2024-09,2687928,1731057,40321,0
A001995,2024-10,2560025,2384743,986385,636164
A001995,2024-11,2644972,2078363,855663,590908
A001995,2024-12,2577924,2384966,446563,563711
A001995,2024-12,2678648,2307667,753370,848506
A001995,2025-01,2500579,2186681,684058,0
A001996,2024-03,4202663,2155114,913889,154502
A001996,2024-04,3999962,1822899,960741,75837
A001996,2024-05,4004306,2503945,307721,252497
A001996,2024-06,4251936,1923936,236934,1454338
A001996,2024-07,3897388,3109259,728185,0
A001996,2024-08,3922836,3179093,599010,788766
A001996,2024-09,4216661,3926313,496868,66810
A001996,2024-10,4084455,3561748,627285,505772
A001996,2024-11,4154706,2340700,648179,102660
A001996,2024-12,4166213,2894437,617894,645518
A001996,2024-12,4262576,2624161,1274369,909514
A001996,2025-01,4012761,2892373,832148,195416
A001997,2024-03,5134146,2877181,852414,1607055
A001997,2024-04,4732245,2248723,1816034,515268
A001997,2024-05,4750913,4105574,657435,1135436
A001997,2024-06,4798253,2471447,560067,140918
A001997,2024-07,5130133,2907248,127259,1623091
A001997,2024-08,4858152,4507290,253996,895204
A001997,2024-09,5157237,4558498,225479,153477
A001997,2024-10,5113969,2631898,278379,1089266
A001997,2024-11,5152784,2474166,1364307,481956
A001997,2024-12,5022899,3487657,1489620,1122018
A001997,2024-12,4948057,4207273,1126574,643968
A001997,2025-01,4846194,4246617,300977,0
A001998,2024-03,7249550,6230794,868480,745391
A001998,2024-04,7387799,4275013,415857,2002006
A001998,2024-05,7405607,5495109,2940111,545262
A001998,2024-06,7039744,4357802,1849599,1824335
A001998,2024-07,7452376,5005865,37504,985786
A001998,2024-08,7479975,5660323,1327616,1412904
A001998,2024-09,6807815,6248918,424073,911706
A001998,2024-10,7038651,4541454,1316303,1114395
A001998,2024-11,7269946,5855766,1027325,1172682
A001998,2024-12,7362226,3944846,2086480,0
A001998,2024-12,6918298,5265561,1411818,0
A001998,2025-01,7260872,3992627,598719,1429475
A001999,2024-03,2236975,1160504,708699,0
A001999,2024-04,2130108,1161430,416077,450862
A001999,2024-05,2287721,1654141,273891,551622
A001999,2024-06,2289463,1584298,634907,368200
A001999,2024-07,2225467,1405821,485253,0
A001999,2024-08,2219658,1895140,86250,489106
A001999,2024-09,2214414,1258385,211751,376492
A001999,2024-10,2228632,1466993,481381,657095
A001999,2024-11,2257519,1056918,207085,473755
A001999,2024-12,2255393,1714038,469192,754931
A001999,2024-12,2315954,1077458,817209,345574
A001999,2025-01,2324291,1365294,750941,43684
A002000,2024-03,4187748,2963576,1114792,53890
A002000,2024-04,4227490,3336035,187479,23730
A002000,2024-05,4405455,2715202,151557,0
A002000,2024-06,4152748,3084422,1441775,794073
A002000,2024-07,4102228,3735789,95016,803925
A002000,2024-08,4316152,3518607,1233414,861290
A002000,2024-09,4024091,3064913,502106,174876
A002000,2024-10,4402951,2513089,873260,0
A002000,2024-11,3985552,2249991,759737,0
A002000,2024-12,4060308,3480076,144222,840402
A002000,2024-12,4064987,2817193,234705,596132
A002000,2025-01,3973994,2228071,1012958,0
A002001,2024-03,9144462,6763797,2459408,2092076
A002001,2024-04,8741511,7288696,1714950,1306426
A002001,2024-05,8921632,4558998,594047,1802102
A002001,2024-06,8809012,7784760,3372373,849448
A002001,2024-07,8614491,5521013,333060,1143452
A002001,2024-08,8681481,4994385,1859813,0
A002001,2024-09,9386135,6704972,739940,2670203
A002001,2024-10,8739067,7157583,2742753,1544478
A002001,2024-11,8632112,5823459,2016265,2087743
A002001,2024-12,9495947,8168669,2681809,1474252
A002001,2024-12,9133745,7368777,1943770,2486949
A002001,2025-01,9211585,8235393,2856333,2274
A002002,2024-03,1601437,1253118,32752,538479
A002002,2024-04,1906626,1546424,157059,87131
A002002,2024-05,3041476,1444577,17035,258058
A002002,2024-06,2229752,1421847,401809,718976
A002002,2024-07,1950444,1002441,332169,263672
A002002,2024-08,1730541,1377693,301694,569704
A002002,2024-09,1556960,1176852,115734,76803
A002002,2024-10,2495984,1850496,42255,432341
A002002,2024-11,2057121,1590053,553855,561815
A002002,2024-12,1535257,904750,69287,225207
A002002,2024-12,2227169,1714331,807927,305539
A002002,2025-01,2509104,2352159,479224,54152
A002003,2024-03,3960173,3484814,398842,1048789
A002003,2024-04,4380324,3387575,1279006,1116602
A002003,2024-05,4716559,4382148,1785595,25129
A002003,2024-06,4559653,2920262,1531902,498645
A002003,2024-07,2076580,1643415,360700,302963
A002003,2024-08,3853169,3127399,632017,503981
A002003,2024-09,4259793,2674581,551286,1373507
A002003,2024-10,4136422,1896941,425256,634058
A002003,2024-11,3902506,2232760,1209882,636814
A002003,2024-12,5285326,4059105,1407001,0
A002003,2024-12,5155917,3290604,734827,451657
A002003,2025-01,5334433,4430051,953077,289542
A002004,2024-03,13640966,9715384,519656,0
A002004,2024-04,15132921,7906900,2878512,1924870
A002004,2024-05,14534905,11679393,4982231,239730
